pub,usr,likes,com,fec,hor,sent,tag
20200909,Miguel Ángel MH,0,ustedes no le deben al sat? su hermano bbva ya se los torcieron eeeh.,2020-09-09,17:04:00,o,replica
20200909,Alfred Herz,0,el mejor banco,2020-09-09,17:04:00,p,felicitaciones
20200909,Gabo Alvarado,0,"gracias banamex, por siempre!",2020-09-09,17:03:00,p,agradecimiento
20200909,Ana Maria Piñon Esquivel,0,hola,2020-09-09,17:03:00,p,saludo
20200909,Jason Eduardo,0,hola,2020-09-09,17:03:00,p,saludo
20200909,Cris IL,0,mira neniz st,2020-09-09,17:03:00,o,replica
20200909,Dalia Mariscal Nava,0,hola,2020-09-09,17:03:00,p,saludo
20200909,Arellano Virgen Rosalva,0,mejor que hable de la manera de no robar tanto con los intereses,2020-09-09,17:03:00,n,critica
20200909,Betty Cortes,0,pésimo,2020-09-09,17:02:00,n,critica
20200909,Felipe Garcia Noyola,0,felipe garcía de slp 34 como empleado de banamex,2020-09-09,17:01:00,o,replica
20200909,Paty I. Rodríguez,0,emmanuel cruz,2020-09-09,17:00:00,o,replica
20200909,Alexandra Martinez,0,marísu ponce,2020-09-09,17:00:00,o,replica
20200909,Sofia Carapia,0,silvia carapia,2020-09-09,17:00:00,o,replica
20200914,Armand Sandoval,0,"porque si se hizo un reembolso de una compra, al checar saldo por teléfono aparece ya, pero no se refleja en el cajero?",2020-09-14,12:31:00,o,consulta
20200914,Armand Sandoval,0,citibanamex saldo disponible...me dice por teléfono 237 y cuando voy al cajero aparece 0.0,2020-09-14,21:18:00,o,replica
20200914,Armand Sandoval,0,citibanamex como checo eso?,2020-09-15,13:37:00,o,replica
20200914,Armand Sandoval,0,"citibanamex citibanamex móvil al meter la tarjeta de débito me salen con que no se puede, aparte de iniciales que no coinciden con mi nombre",2020-09-15,20:58:00,o,replica
20200914,Armand Sandoval,0,"citibanamex si por teléfono jamás responden, por correo peor...es una porqueria su servicio en todos sentidos...mejor cancelaré mi tarjeta de débito y tarjeta de crédito y me iré a bancomer...",2020-09-15,21:14:00,o,replica
20200914,Armand Sandoval,0,citibanamex solo me dieron un número secereto,2020-09-15,22:46:00,o,replica
20200914,Armand Sandoval,0,secreto,2020-09-15,22:46:00,o,replica
20200914,Armand Sandoval,0,citibanamex número de cliente o teléfono incorrecto y pongo el que di en el banco,2020-09-15,22:48:00,o,replica
20200914,Armand Sandoval,0,no me deja mi número de cliente es correcto me aparecen mis iniciales pero al pedirle recuperar contraseña el numero de celular que di en el banco me lo marca como erroneo,2020-09-15,22:50:00,o,replica
20200914,Armand Sandoval,0,"citibanamex ya se reflejó, pero el reembolso que me hicieron los de microsoft xbox desde el primero aún no refleja pero si aparece cuando checo saldo vía telefónica",2020-09-15,23:38:00,o,replica
20200914,Jorge Román,0,"estoy sumamente disgustado con los ejecutivos de banamex, tengo mas de tres semanas intentando dar de alta mi dispositivo físico de banca net y siempre me salen que están muy ocupados y que esta gestión no es importante. soy el profr. jorge román ocampo de acapulco, gro. me urge una solución. mi teléfono es 7445882931.",2020-09-15,22:14:00,n,atencion_call
20200914,Bren AG,0,estoy cansada de sus tarjetas me urge que alguien me atienda y nadie sabe cómo ayudarme siguen de vacaciones y sus sucursales cerradas los sábados y no hay manera de contactar por teléfono,2020-09-15,18:06:00,n,no_sucursales
20200914,Christopher Martínez,0,"son una mentira banamex, el hot sale hice una compra en sony mexico en donde claramente decía que bonificarían el 20% de la compra, me bonificaron solo el 10% llevo reclamando esto casi 2 meses y no me solucionan, tengo todos las capturas, recibos y pruebas que indican que la promoción ofrecía el 20% de bonificaciónbanamex mentirosos",2020-09-15,17:51:00,n,no_beneficio
20200914,Joel Bustos,0,joel mizael bustos villaseñor mis lógica de sistemas de operación erdinaria tienen que estar conectadas con lo en peleados para mejor comportamiento de área y con migo su empleador y asesor de conductas domésticas además les agradezco por su cooperación de sucursal para la mayor atención de los clientes tt.joel mizael bustos villaseñor. gra'sias .,2020-09-15,14:39:00,o,replica
20200914,Edmundo Ramon Losoya Erl,0, good in cristo!,2020-09-15,13:47:00,p,saludo
20200914,Roberto Torres,0,"cuando van a empezar a abrir sucursales, se supone que las tienen cerradas para evitar contagios pero en la zona centro (zócalo y al rededores) solo está abierta 1 y siempre está atascada de gente aparte los ejecutivos muy groseros, si no es que vas a cambiar tu afore o tu nómina ni te pelan",2020-09-15,12:19:00,n,no_sucursales
20200914,Diana Maldonado,0,tengo 1 mes y medio intentando levantar una aclaración!!! decenas de llamadas y 3 idas a sucursal por su ineptitud!!! pésimo servicio al cliente!!!,2020-09-15,10:47:00,n,carrousel
20200914,Cecilia Gongora,0,interesante,2020-09-15,10:18:00,p,felicitaciones
20200914,María Lopez,0,alguien me puede apoyar ! tengo 1 hora intentando llamar a la banca y tratando de encontrar una tarjeta y nada que me respondan ! tiene un pésimo servicio de lalmadas en línea,2020-09-14,17:52:00,n,atencion_call
20200914,María Lopez,0,"citibanamex si, de una reposición y no me da solución , sólo me dan largas !? me mandan de un menú a otro y me urge utilizar mi dinero !!",2020-09-14,18:03:00,n,atencion_call
20200914,Lara Javier,0,yo tengo meses y es imposible,2020-09-15,07:06:00,o,replica
20200914,Lara Javier,0,"mi tarjeta de crédito se venció en junio 2020 no me la han repuesto, en otras ocasiones me la entregaban hasta 2 meses antes del vencimiento esta vez no.... en agosto me hicieron el cargo de la anualidad (muy eficientes para cobrar), en bancanet no te permite finalizar una queja, por teléfono es imposible te atiendan, te hablan por teléfono hasta 2 veces al día para ofrecerte servicios banco inepto y bandido....en cuanto haya menos fila en la sucursal iré a cancelar el servicio hoy en dia hay filas de 50 personas afuera de la sucursal con el pretexto de la pandemia ",2020-09-15,07:05:00,n,renovar_tc
20200914,Elizabeth Montiel,0,"#indignante empleado racista y mediocre de un banco, le niega el servicio a humilde persona, por ser de pueblos originarios. tuxtla gutiérrez, chiapas. este humilde señor de la 3ra. edad originario del municipio de bochil, chiapas. llego a las 15:30 horas, pidiendo apoyo para cambiar el nip de su tarjeta, pero el empleado mal educado y racista que estaba en el acceso principal de la sucursal bancaria le echó la puerta encima.como ciudadano al ver esta mala acción, me acerque al tipo para decirle por que le negaba el paso y su respuesta fue por seguridad no ve como viene. da coraje que por que tienen un puesto según ellos mejor pueden hacer de menos a las personas, esto fue en banamex de la 2da sur entre calle central y 1era pte del centro de tuxtla gutiérrez",2020-09-14,21:17:00,n,critica
20200914,Elizabeth Montiel,0,citibanamex no me quedo conforme con esa explicación. tal vez mostrarnos que fue así ,2020-09-15,05:50:00,o,replica
20200914,Julien Darnaudguilhem,0,"pesimo servicio en linea. despues de 30 mn pasando de un operador a otro para que me resuelve, obviamente despues de varios ibtentos de llamada. me dejan colgado y es imposible acceder al servicio nuevamente.",2020-09-14,21:05:00,n,atencion_call
20200914,Elizabeth Flores,0,oigan citibanamex me están cobrando 2399 más iva de comisión anual por una tarjeta platino que nunca me enviaron. y que fue reportada por múltiples cargos no reconocidos que al final tuve que pagar.,2020-09-15,05:14:00,n,cobro_indebido
20200914,Geraldin Solis Pacheco,0,por favor aun no nos han dado respuesta acerca de la sanción que recibió su empleado,2020-09-14,18:48:00,n,critica
20200914,Lupita Lima,0,interesante platica! gracias! podrían dar nos algo de administrativo muy básico para pymes?,2020-09-14,21:45:00,p,felicitaciones
20200914,Angie Banks,0,alguien sabe si se esta teniendo fallas en las transferencias? le hice un depósito a mi hermana y no le ha llegado nada. pero en mi cuenta dice que ya se hizo. qué procede en este caso. se puede cancelar la transferencia??,2020-09-14,17:51:00,o,consulta
20200914,Angie Banks,0,"si me hablas sin abreviaturas te entiendo, porque no todos sabemos los tecnicismos y abreviaturas que ocupas. por favor y gracias",2020-09-14,17:57:00,o,replica
20200914,Angie Banks,0,citibanamex si ya lo tengo incluso ya lo envié pero no le llega nada y a mi ya me descontaron ese dinero,2020-09-14,18:08:00,o,replica
20200914,Angie Banks,0,"citibanamex gracias, lo reviso",2020-09-14,18:28:00,p,agradecimiento
20200914,Carolina Hernandez,0,disculpe como le hago para cancelar un seguro de vida le marqué por error,2020-09-14,18:18:00,o,consulta
20200914,Gabriel Rosas,0,"¡lamentable! empleado del banco citibanamex niega entrada a indígena por como iba vestido. este pobre señor de la tercera edad edad originario de bochil, chiapas llegó alas 3:30 pm pidiendo apoyo para cambiar su nip de su tarjeta, el tipo que estaba ahí le echo la puerta encima al cual me acerque al tipo para decirle por que le negaba el paso y su respuesta fue: es por seguridad no ve cómo viene. da coraje que por que tienen un puesto según ellos mejor pueden hacer de menos a las personas esto fue en el citibanamex de la 2da sur entre calle central y 1era pte del centro de tuxtla gutiérrez, chiapas. #abcnoticiasoficial",2020-09-14,18:32:00,n,critica
20200914,Maximo A Rodriguez Zarate,0,"señores de banamex, como va ser posible que una sola persona haya en el banco atendiendo al cliente están mal, una persona si saben que llega muchas personas a solicitar este servicio. pónganse las pilas pues somos sus clientes no sus exclavos. tengo 3 horas en paraíso tabasco esperando, están mal",2020-09-14,09:49:00,n,mala_atencion
20200914,Maximo A Rodriguez Zarate,0,"citibanamex señores ni escuchan nada, tiene años así, si saben que la población que hay en un municipio como es paraíso tabasco y solo ponen una persona para atención al cliente, es una grosería que tengamos que esperar horas, falta de respeto, como o son ustedes los que desde las 7 de la mañana tiene que hacer fila en la calle y después esperar tres horas como en este caso y las veces que he venido es lo mismo.",2020-09-14,10:01:00,n,mala_atencion
20200914,Maximo A Rodriguez Zarate,0,"citibanamex de la llamada es que me enviaron a sucursal, pero o situación es que quieres a tender a usuarios de atención a cliente con una sola persona en sucursal, ni se dan cuenta de que una sola persona no se da abasto pues, vengan un día a la sucursal o envíen a alguien a ver como los usuarios se molestan por qué pasan horas esperando a veces por algo que no les toma mucho tiempo o solución, entonces como es que según dan un buen servicio,eso no es un buen servicio al cliente, es un mal servicio, quisiera que fueran a un lugar a comer y pidieran su comida y se las enviarán a las tres horas, que van hacer me imagino que felices no van a estar. atiendan esta situación que como les comentó es una falta de respeto a sus clientes, por eso se cambian de banco a veces.",2020-09-14,10:10:00,n,mala_atencion
20200914,Lorena Castillo,0,citibanamex ya lo hice y si tengo número secreto lo intente 3 veces las mismas que cortan las llamadas,2020-09-14,13:56:00,n,atencion_call
20200914,Kari Vga,0,"lorena castillo me pasa lo mismo, ya me canse; no contestan ni hablando directo del banco",2020-09-14,16:53:00,o,replica
20200914,Lorena Castillo,0,kari vga es por de más,2020-09-14,17:15:00,o,replica
20200914,Kari Vga,0,"es increíble que ya acudí a la sucursal 2 veces mi plástico ya se venció y no hay forma de que en su línea telefónica me conteste un asesor, es increíble que no me brinden un servicio como el que espero, necesito saber cómo me resuelven el tema de mi plástico la sucursal donde acudí es la 6586 finanzas, tabasco. soluciones señores, empatía y mejor atención al cliente #citibanamex #pésimoservicio",2020-09-14,16:50:00,n,atencion_call
20200914,Lorena Castillo,0,kari vga van de mal en peor,2020-09-14,17:13:00,n,critica
20200914,Chuy Coronado,0,q mal q no resuelvan tus dudas x aquí xq x llamada ya no lo haces,2020-09-14,09:22:00,n,atencion_call
20200914,Chuy Coronado,0,citibanamex ya lo hise y yo solo quiero saber mi saldo xq voy a liquidar es todo lo q quiero saber,2020-09-14,10:21:00,o,replica
20200914,Chuy Coronado,0,tengo 2 préstamos y una parcialidad en el cajero puedo saber cuanto debo d cada uno d ellos sin nip o en sucursal me pueden dar esa información,2020-09-14,16:57:00,o,replica
20200914,Beth Are,0,adrian mendieta,2020-09-14,09:07:00,o,replica
20200914,Adrian Mendieta,0,beth are mil gracias beth!,2020-09-14,16:13:00,o,replica
20200914,Cosita Trueba,0,"todos te mandan hablar a los teléfonos y no arreglan nada , terminas en la sucursal",2020-09-14,09:23:00,n,atencion_call
20200914,Cosita Trueba,0,"citibanamex no gracias, después de 4 vueltas a la sucursal , dicen que ya quedo , ahora tengo que esperar hasta el primero para ver si es cierto",2020-09-14,15:09:00,n,carrousel
20200914,Natasha Molin Lang,0,"ni contestan en línea para cargos no reconocidos , pésimo servicio",2020-09-14,09:01:00,n,atencion_call
20200914,Veronica Berridi R,0,de acuerdo,2020-09-14,09:04:00,o,replica
20200914,Vecinos Colonia Adolfo López Mateos,0,natasha molin lang tienes una pyme? este programa en vivo es para pymes,2020-09-14,09:05:00,o,replica
20200914,Alex Gómez,0,"denuncia tu cargo no reconocido en condusef en linea, si funciona! y cambiate a bancomer!",2020-09-14,12:19:00,n,cobro_indebido
20200914,Natasha Molin Lang,0,alex gómez gracias por el consejo,2020-09-14,13:19:00,o,replica
20200914,Ernesto Vargas,0,natasha molin lang exacto tengo el mismo problema no contestan para aclarar los cargos que me han hecho,2020-09-14,15:06:00,n,cobro_indebido
20200914,Esteban Hernandez,0,"hola buenos días, si depositan a una tarjeta que ya no existe se puede recuperar el deposito?",2020-09-14,13:53:00,o,consulta
20200914,Esteban Hernandez,0,es un plástico que se cambio hace tiempo porque expiro su vigencia,2020-09-14,13:56:00,o,replica
20200914,Esteban Hernandez,0,"si, me dieron otro plástico, solo que por error le depositaron a esa tarjeta",2020-09-14,13:59:00,o,replica
20200914,Esteban Hernandez,0,"si, cuenta y clabe son las mismas",2020-09-14,14:10:00,o,replica
20200914,Esteban Hernandez,0,lo que me cambiaron solo ha sido el palstico,2020-09-14,14:10:00,o,replica
20200914,Esteban Hernandez,0,si cambió el numero de tarjeta por eso ocurrió el error,2020-09-14,14:12:00,o,replica
20200914,Esteban Hernandez,0,y si cambio el numero de trajeta?,2020-09-14,14:17:00,o,replica
20200914,María Luz Camacho,0,"yo soy cuentahabiente y tarjetahabiente de varios años, a insistencia de citybanamex aumenté mi línea de crédito, lo que no tolero es que me insistan en diferir el saldo de mi tarjeta, yo creo que si eso sigue voy a tener que prescindir de citybanamex y cambiarme a otro banco.",2020-09-14,09:21:00,n,no_desea
20200914,Alex Gómez,0,bancomer tiene mucho mejor atención al cliente.,2020-09-14,12:19:00,n,critica
20200914,Griselda Garcia,0,citibanamex disculpe abriran el dia de mañana 15 de septiembre sus sucursales,2020-09-14,14:09:00,o,consulta
20200914,Ricardo Gtz Sosa,0,"no hacen válido las bonificaciones del hotsale ponen escusas tontas que no estaba dado de alta cuando de 5 compras 3 si me dieron bonificacion, folios: 25554052 1, 25554570 1 & 18993891q.me pidieron mandar una carta a queremosescucharte@citibanamex.com y tampoco resuelven nada solo me pidieron la carta se las mande y desaparecieron.pésimo",2020-09-14,13:59:00,n,no_beneficio
20200914,Ricardo Gtz Sosa,0,ya ahí los puse en mi comentario y sigue todo igual,2020-09-14,14:03:00,o,replica
20200914,Gaspar Chiñas Aquino,0,"buenos días que tan conveniente es poner el número de teléfono y correo electrónico en la página de fb. esto por cuestión de las extorsiones, etc.",2020-09-14,10:27:00,o,consulta
20200914,Gaspar Chiñas Aquino,0,"citibanamex muchas gracias por la información. mi pregunta iba en relación a la conformación de la página para negocios de facebook, de la charla que hace un par de horas se impartió. la página nos solicita registrar un número telefónico y un correo electrónico. por eso preguntaba yo acerca de la prudencia de poner esta información en la página.de antemano gracias por la respuesta y gracias por la charla, muy interesante",2020-09-14,12:13:00,p,agradecimiento
20200914,Emilio Menéndez,0,como podemos tener un asesor directo para aclarar dudas especificas?,2020-09-14,09:39:00,o,consulta
20200914,Alex Gómez,0,"no puedes, jamas te van a atender. cambiate a bancomer mejor.",2020-09-14,12:20:00,n,critica
